,principal component 1,principal component 2,rating_five_count
420,-0.5706165205271705,0.19891745100111596,23
421,0.630928862134855,-0.4429397271605113,748
422,-0.6614983391409985,-0.5850941075517234,3
423,-0.5650291604509311,-0.601125184743819,26
424,-0.4895558506742162,-0.3928283796094575,108
425,-0.6073281306756181,0.8994684939161905,29
426,-0.36464636139067547,0.4303883209583914,212
427,-0.5645041439837821,0.5699657541214974,28
428,-0.6502805488892023,0.4705908230611953,2
429,-0.44280968291329914,-0.7764467569001846,194
430,-0.5832986004930868,1.155530542960802,1
431,4.047395914476869,-0.41605586860933896,4299
432,-0.6527242336592068,-0.31829835186096744,5
433,3.4322488000229296,-1.652028742292426,3566
434,-0.39324098456359274,-0.39391771660786634,240
435,-0.6612548383319707,-0.7588320394007168,9
436,-0.6520895418138761,0.5746296539844781,1
437,-0.4631854833700454,0.02446867356525061,136
438,-0.6636873133707852,-0.5850693498926686,0
439,-0.03760544463741302,0.17656325422105193,340
440,-0.06261322417104853,3.4931007099565634,381
441,-0.029315303595427864,-0.41506506474783195,360
442,-0.5399933007725342,-1.7267328850860726,89
443,0.39942847358971856,-0.09173738514197312,395
444,-0.30073099958659766,0.39304318667959165,390
445,0.7716649035180008,-0.2473532895978057,938
446,1.6697691760295066,-0.49550356652082606,1138
447,-0.59299519752849,0.11237204411117004,0
448,-0.5843068699160325,1.132303011020911,2
449,-0.4071731113697489,0.19706887912502824,247
450,-0.15490446016968765,-0.2164664453334654,185
451,0.219250979529394,-0.47278921844402516,170
452,-0.6494572311693068,-0.7591695442023334,20
453,-0.6286238091531803,-0.39955443883521297,29
454,-0.5399933007725342,-1.7267328850860726,89
455,4.6418816182962575,2.29335372914951,4974
456,-0.28850307812967035,1.9386468739888032,231
457,-0.4352779067577342,-0.5913259924881711,220
458,-0.4187154527979747,1.116195684952217,85
459,0.3309710611743824,0.9378683990818197,836
460,-0.5890661062686847,0.6915225967627457,6
461,1.5788426710323917,-0.6508389738264444,2050
462,-0.6472570472083299,0.20345756256882272,11
463,-0.5731615752559378,-0.6707500126923653,22
464,-0.636671755974103,-0.3184799080273689,27
465,-0.6709951038679316,-1.5476386887926967,2
466,-0.6299986573222872,-0.24883857497278616,29
467,-0.23178701049477118,5.5710183898736085,127
468,-0.5392412232335583,0.1985625912213312,66
469,-0.5553049106498522,-0.7639077170424783,56
470,0.17779214439116667,-0.04487897894021627,571
471,-0.5748178155045626,0.7843171887800559,16
472,1.3600422819537146,0.29671223713982225,702
473,1.635929792575484,-0.8662382726265144,1095
474,0.013315258416701689,0.36260435277224157,356
475,-0.5687376451867256,2.2799848617799348,27
476,-0.06283691420998011,2.454264318343507,72
477,-0.4727396617166277,0.6154057539800356,149
478,3.5196930349318496,0.7257982437952482,3598
